title,rating,category,address,Postal Code,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,imgUrl,placeUrl,latitude,longitude
Vigeo: SG Personal Trainer | Training Studio And Gym at Dhoby Ghaut,5,Personal trainer,"6 Fort Canning Rd, YWCA Fort Canning, Singapore 179494",179494,vigeo.sg,+65 9841 3406,8AM–9PM,8AM–9PM,8AM–9PM,8AM–9PM,8AM–9PM,8AM–6PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOAPZGydL9icS1oe8p-lL6yp27njcK3uEdDOm1G=w408-h306-k-no,https://www.google.com/maps/place/Vigeo:+SG+Personal+Trainer+%7C+Training+Studio+And+Gym+at+Dhoby+Ghaut/data=!4m7!3m6!1s0x31da19dcebdceb27:0x739870a92e0dabe4!8m2!3d1.2976025!4d103.8449493!16s%2Fg%2F11gj7gh8rz!19sChIJJ-vc69wZ2jER5KsNLqlwmHM,1.2975625,103.8449375
Fight G,4.3,Boxing gym,"41 N Canal Rd, Singapore 059297",059297,fightg.com,+65 6438 5788,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMPVD2jTJPwhAxCDAijpBvcmm9hgj0Cm_ILiCYb=w408-h544-k-no,https://www.google.com/maps/place/Fight+G/data=!4m7!3m6!1s0x31da190ae4976e63:0x9ce6c1595225f04c!8m2!3d1.2871173!4d103.8468995!16s%2Fg%2F1tf6p9gy!19sChIJY26X5AoZ2jERTPAlUlnB5pw,1.2870625,103.8469375
Anytime Fitness Woodgrove,4.6,Gym,"30, Woodlands Avenue, Woodgrove Dr, #01-20/21/22 The Woodgrove, Singapore 739065",739065,anytimefitness.sg,+65 8711 9300,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipP01TOJpNMFlIhnDUetih56fQBWllye-4MR3zmQ=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Woodgrove/data=!4m7!3m6!1s0x31da139b6e5098a5:0x9771f61628dc42e4!8m2!3d1.4292568!4d103.7808756!16s%2Fg%2F11ffm190qk!19sChIJpZhQbpsT2jER5ELcKBb2cZc,1.4293125,103.7809375
The Gym Pod @ 462 Crawford Lane,4.5,Gym,"462 Crawford Ln, #01-49, Singapore 190462",190462,thegympod.com,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPrDR-2eJDseVPDGUsgu6dZC_0NHuRhxyQ6duA_=w427-h240-k-no,https://www.google.com/maps/place/The+Gym+Pod+@+462+Crawford+Lane/data=!4m7!3m6!1s0x31da1983b10477e5:0x2f2dd4459b86d2dd!8m2!3d1.3044679!4d103.861098!16s%2Fg%2F11p13ffrp_!19sChIJ5XcEsYMZ2jER3dKGm0XULS8,1.3044375,103.8610625
Body Fit Training One North,5,Gym,"1 Fusionopolis Walk, #01-03 Solaris, Singapore 138628",138628,bodyfittraining.com,+65 8023 0210,6AM–8:45PM,6AM–8:45PM,6AM–8:45PM,6AM–8:45PM,6AM–7:45PM,7:30AM–2:30PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMTupwTA1lK2xgF3uoVl729Y1pzYfEU2BTxXyxj=w408-h612-k-no,https://www.google.com/maps/place/Body+Fit+Training+One+North/data=!4m7!3m6!1s0x31da1b9655345c41:0x2ed0447871bd7605!8m2!3d1.2980601!4d103.7902881!16s%2Fg%2F11nnv8260v!19sChIJQVw0VZYb2jERBXa9cXhE0C4,1.2980625,103.7903125
Breathe Pilates - Galaxis,4.4,Pilates studio,"1, 1-04 Fusionopolis Pl, Singapore 138522",138522,https://www.breathepilates.com.sg/,+65 6571 0665,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–6PM,8AM–10PM,9AM–5PM,https://lh5.googleusercontent.com/p/AF1QipOYqe34IETKgTAGRiEmNR1XZaRUpycC251cEmCF=w408-h272-k-no,https://www.google.com/maps/place/Breathe+Pilates+-+Galaxis/data=!4m7!3m6!1s0x31da1a456a7deae7:0xf62db03c3c257800!8m2!3d1.3000489!4d103.7883292!16s%2Fg%2F11c54c37kd!19sChIJ5-p9akUa2jERAHglPDywLfY,1.3000625,103.7883125
The Faculty of Calisthenics and Yoga,4.3,Gym,"723A North Bridge Rd, Singapore 198691",198691,https://www.thefaculty.sg/,+65 9624 9705,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,11AM–6PM,9AM–6PM,https://lh5.googleusercontent.com/p/AF1QipMD1taXWmU5_rkj7UXjQJJdECCIMGKia1vqhCVt=w408-h272-k-no,https://www.google.com/maps/place/The+Faculty+of+Calisthenics+and+Yoga/data=!4m7!3m6!1s0x31da199ebfcc95c3:0x214069532b6b13b0!8m2!3d1.3027979!4d103.8588204!16s%2Fg%2F11j92fqjvv!19sChIJw5XMv54Z2jERsBNrK1NpQCE,1.3028125,103.8588125
THE LIONS DEN,5,Gym,"36 Robinson Road B1, #02, Singapore 068877",068877,https://thelionsden.fitness/,+65 8874 2981,8:30AM–9PM,8:30AM–9PM,8:30AM–9PM,8:30AM–9PM,8:30AM–9PM,9:30AM–5PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOmAQE-331HOfuD2ozEMZW41HLMtQkZuBV7sc2o=w408-h306-k-no,https://www.google.com/maps/place/THE+LIONS+DEN/data=!4m7!3m6!1s0x31da19b7dd4454ab:0xcbaf84b5f3054cdf!8m2!3d1.2813408!4d103.8499449!16s%2Fg%2F11r3ss1s1c!19sChIJq1RE3bcZ2jER30wF87WEr8s,1.2813125,103.8499375
Anytime Fitness,4.5,Gym,"20 Choa Chu Kang Street 52, #03-01, Singapore 689286",689286,https://www.anytimefitness.sg/gyms/sg-0070/yew-tee-north-east/,+65 8533 3784,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOZp4M_Y9vljBwKXMVvXyLLiHerOzZwbsbpva_7=w408-h544-k-no,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da11b76e860b37:0xe5d39276d71a1783!8m2!3d1.3948751!4d103.744688!16s%2Fg%2F11f8nsc6d3!19sChIJNwuGbrcR2jERgxca13aS0-U,1.3949375,103.7446875
Anytime Fitness Choa Chu Kang Centre,4.3,Gym,"309 Choa Chu Kang Ave 4, #03-01, Singapore 680309",680309,anytimefitness.sg,+65 9627 3077,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNmV1OrICI4E2DDI58PstE_2UN7mMjVs5kYkPtP=w660-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Choa+Chu+Kang+Centre/data=!4m7!3m6!1s0x31da11ade8955a81:0x8cbea782f77e5fc7!8m2!3d1.3851674!4d103.7457065!16s%2Fg%2F11nnl0k96y!19sChIJgVqV6K0R2jERx19-94Knvow,1.3851875,103.7456875
GymKraft,4.2,Gymnastics center,"1 Stadium Pl, #01-69/70 Wave Mall, Singapore 397638",397638,https://www.gymkraft.com/,+65 9128 4644,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,9AM–8PM,9AM–10PM,https://lh5.googleusercontent.com/p/AF1QipOZ9kqF3M-X2uzIhyK45JhepsCQuQRfq2YGsyai=w440-h240-k-no,https://www.google.com/maps/place/GymKraft/data=!4m7!3m6!1s0x31da1839ad7654b5:0x224faf82c683ddcb!8m2!3d1.3025249!4d103.8736219!16s%2Fg%2F11b5qtshkf!19sChIJtVR2rTkY2jERy92DxoKvTyI,1.3025625,103.8735625
Anytime Fitness NorthShore plaza,4.5,Gym,"408 Northshore Drive, #01-20/21, Northshore Dr, I 22/23, Singapore 820408",820408,https://www.anytimefitness.sg/,+65 9789 0337,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipO97QOY_mQvKa6kYFRq3Z8bmYOPayEwEmn_YwpR=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+NorthShore+plaza/data=!4m7!3m6!1s0x31da15bf5c096369:0x4c4f4e6388d1fa83!8m2!3d1.4168993!4d103.9022226!16s%2Fg%2F11q8w2j51t!19sChIJaWMJXL8V2jERg_rRiGNOT0w,1.4169375,103.9021875
A GYM,4.8,Fitness center,"11 Northshore Dr, Singapore 828670",828670,agym.sg,+65 8030 3066,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–5PM,https://lh5.googleusercontent.com/p/AF1QipOoQoqZHN39jLqMTIhV-NQUzog6AedRb8GMwKgP=w424-h240-k-no,https://www.google.com/maps/place/A+GYM/data=!4m7!3m6!1s0x31da1536133495e3:0xc2c207269d4c6f72!8m2!3d1.4151039!4d103.8994716!16s%2Fg%2F11j6wl49xn!19sChIJ45U0EzYV2jERcm9MnSYHwsI,1.4150625,103.8994375
Anytime Fitness,4,Gym,"1 North Point Dr, #02 - 175 / 178, Singapore 768019",768019,anytimefitness.sg,+65 6481 4737,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOcrO3QxqvcIGuDovaOS-HrrQ1A3Rt2SEbDkoSe=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da1592865431a9:0x40676f1c187a47f2!8m2!3d1.4284424!4d103.8367601!16s%2Fg%2F11f658k141!19sChIJqTFUhpIV2jER8kd6GBxvZ0A,1.4284375,103.8368125
Naksu Muay Thai Gym,4.7,Muay Thai boxing gym,"324b King George's Ave, Singapore 208566",208566,naksugym.com,,11:45AM–9:15PM,11:45AM–9:15PM,11:45AM–9:15PM,11:45AM–9:15PM,11:45AM–9:15PM,11:45AM–5:15PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNNmr20L7h3CP3vb11Q6kjXzr1ChEYCLzLN4lIr=w408-h306-k-no,https://www.google.com/maps/place/Naksu+Muay+Thai+Gym/data=!4m7!3m6!1s0x31da19c9810eb597:0x1c83a422afc6ff8c!8m2!3d1.3098858!4d103.8619627!16s%2Fg%2F11gbwy5hvv!19sChIJl7UOgckZ2jERjP_GryKkgxw,1.3099375,103.8619375
University Sports Centre (USC),4.6,Gym,"2 Sports Drive 1, National University of Singapore, Singapore 117561",117561,https://uci.nus.edu.sg/suu/facilities-booking/,+65 6516 2384,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,9AM–6:45PM,9AM–6:45PM,https://lh5.googleusercontent.com/p/AF1QipOMPGUUlv83XTKFq9jDilZitJmbdHh4TQA7KDqk=w426-h240-k-no,https://www.google.com/maps/place/University+Sports+Centre+(USC)/data=!4m7!3m6!1s0x31da1a58088dc0d9:0xd948b3a5838899e4!8m2!3d1.2998711!4d103.7752854!16s%2Fg%2F11f3m9cfg6!19sChIJ2cCNCFga2jER5JmIg6WzSNk,1.2998125,103.7753125
Gold's Gym,4.6,Personal trainer,"36 Hongkong St, #01-01, Singapore 059675",059675,goldsgym.com.sg,+65 8153 7888,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,https://lh5.googleusercontent.com/p/AF1QipNseNl72cSL4aA07MFQTpY27IcegvjUUZ4_pl80=w408-h272-k-no,https://www.google.com/maps/place/Gold's+Gym/data=!4m7!3m6!1s0x31da19478760af77:0x1f7f33129cd8f141!8m2!3d1.2873901!4d103.8472961!16s%2Fg%2F11nxc4419q!19sChIJd69gh0cZ2jERQfHYnBIzfx8,1.2874375,103.8473125
F45 Training Bukit Batok Central,4.9,Gym,"2 Bukit Batok Street 23, #01-03, Connection 659554",659554,f45training.sg,+65 8908 0704,"6:15–9AM, 11:15AM–1PM, 5:30–9:15PM","6:15–9AM, 11:15AM–1PM, 5:30–9:15PM","6:15–9AM, 11:15AM–1PM, 5:30–9:15PM","6:15–9AM, 11:15AM–1PM, 5:30–9:15PM","6:15–9AM, 11:15AM–1PM, 5:30–9:15PM",8AM–3:15PM,8AM–1:45PM,https://lh5.googleusercontent.com/p/AF1QipMq7NSGH2wwoUIImMhBiZzsi5DkQHX2fbtlsajy=w408-h408-k-no,https://www.google.com/maps/place/F45+Training+Bukit+Batok+Central/data=!4m7!3m6!1s0x31da113dc47a6e05:0x6e393e9c5736aa37!8m2!3d1.343902!4d103.7533601!16s%2Fg%2F11fqscxfy3!19sChIJBW56xD0R2jERN6o2V5w-OW4,1.3439375,103.7533125
Eminent Gym,5,Sports club,"43 C Beach Rd, Singapore 189681",189681,https://www.eminentgymsg.com/,+65 9006 2120,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–5PM,9AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNReEyBrz4lM2I_uhliIiu107ncM1frSeWyRwAC=w408-h544-k-no,https://www.google.com/maps/place/Eminent+Gym/data=!4m7!3m6!1s0x31da19ed4c281ee7:0xbf8112193a9373fc!8m2!3d1.2962788!4d103.8558162!16s%2Fg%2F11g0dtb35b!19sChIJ5x4oTO0Z2jER_HOTOhkSgb8,1.2963125,103.8558125
Anytime Fitness,4.2,Gym,"598 Yishun Ring Rd, B1-26/27 Wisteria Mall, Singapore 768698",768698,anytimefitness.sg,+65 9615 5678,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNYnRzOCkpANt3Yiu64C6U_2KjrCNOWA1AmOPYm=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da15d6b4f286b3:0xe134e02572aa595b!8m2!3d1.4185227!4d103.840963!16s%2Fg%2F11g2kz3fph!19sChIJs4bytNYV2jERW1mqciXgNOE,1.4185625,103.8409375
Anytime Fitness Punggol Oasis,4.1,Gym,"681 Punggol Dr., #01-16 Oasis Terraces, Singapore 820681",820681,anytimefitness.sg,+65 8869 6622,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMcuNjVsir_Wa7tYVDrVfYFMdd_IZPNQJwxgjIL=w458-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Punggol+Oasis/data=!4m7!3m6!1s0x31da15caba9f61d1:0xa1081696c72447af!8m2!3d1.4031154!4d103.9132209!16s%2Fg%2F11g0tqxc3_!19sChIJ0WGfusoV2jERr0ckx5YWCKE,1.4030625,103.9131875
WeBarre,4.7,Gym,"1 Zubir Said Drive, #02-01, School of the Arts, Singapore 227968",227968,https://www.webarre.com/,+65 6509 0165,"9:30AM–2:15PM, 5:15–9:30PM","8AM–2:15PM, 5:30–9:45PM","8AM–2:15PM, 5:30–9:45PM","9AM–2:30PM, 4:30–10PM","9AM–2:30PM, 4:30–10PM",7:30AM–5:45PM,7:45AM–5:15PM,https://lh5.googleusercontent.com/p/AF1QipNxnRnNZK1fubds5PJbik0dlPyKSnWbx0TitHf5=w408-h272-k-no,https://www.google.com/maps/place/WeBarre/data=!4m7!3m6!1s0x31da196153db4639:0xbdec361ada8032bd!8m2!3d1.2994271!4d103.8489074!16s%2Fg%2F11g0mg31h0!19sChIJOUbbU2EZ2jERvTKA2ho27L0,1.2994375,103.8489375
Woodlands ActiveSG Sports Centre,4.1,Sports complex,"2 Woodlands Street 12, Singapore 738599",738599,https://www.myactivesg.com/facilities/woodlands-sports-centre,+65 6362 9100,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMyN2nhF7MOt3nLFCYGEqDtIvgxOMuUSMSVNW_Z=w408-h306-k-no,https://www.google.com/maps/place/Woodlands+ActiveSG+Sports+Centre/data=!4m7!3m6!1s0x31da13ac03679857:0x934ab4dbc0023ea8!8m2!3d1.434104!4d103.779798!16s%2Fg%2F1thptbmx!19sChIJV5hnA6wT2jERqD4CwNu0SpM,1.4340625,103.7798125
Anytime Fitness Galaxy CC,4.1,Gym,"31 Woodlands Ave 6, #05-01/02 Galaxy Community Club, Singapore 738991",738991,https://www.anytimefitness.sg/,+65 8414 8938,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPKzas4nZ6yHE1hLTfLpNwj7PxRZ6Z81kF-QIcU=w648-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Galaxy+CC/data=!4m7!3m6!1s0x31da139bded4b253:0x38e160061a896f46!8m2!3d1.4390853!4d103.8026836!16s%2Fg%2F11ght8ccrk!19sChIJU7LU3psT2jERRm-JGgZg4Tg,1.4390625,103.8026875
Anytime Fitness Sembawang,4.7,Gym,"604 Sembawang Road, #02-11/12/14, Sembawang Shopping Centre, Singapore 758459",758459,https://linktr.ee/AnytimeFitnessSembawang,+65 9817 5045,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipN0LWBY9LRmIQFwOJ_AwaBG99TlLaylGxcMCnii=w408-h272-k-no,https://www.google.com/maps/place/Anytime+Fitness+Sembawang/data=!4m7!3m6!1s0x31da14810317921b:0x1f86aa305f36231f!8m2!3d1.4420175!4d103.8250677!16s%2Fg%2F11g0lch87d!19sChIJG5IXA4EU2jERHyM2XzCqhh8,1.4420625,103.8250625
Kinetics Climbing,4.8,Rock climbing gym,"511 Serangoon Rd, Singapore 218153",218153,kineticsclimbing.com.sg,+65 6291 5045,4–10PM,1–10PM,1–10PM,1–10PM,1–10PM,10AM–7PM,10AM–7PM,https://lh5.googleusercontent.com/p/AF1QipMiZ4eGL7WMzzF75fMme1bprVdyE0HJPIMdk8zU=w408-h272-k-no,https://www.google.com/maps/place/Kinetics+Climbing/data=!4m7!3m6!1s0x31da178b323374c1:0xa0194992734a5d64!8m2!3d1.3146288!4d103.8573479!16s%2Fg%2F1tf_dybv!19sChIJwXQzMosX2jERZF1Kc5JJGaA,1.3146875,103.8573125
Yishun ActiveSG Gym,4.1,Gym,"101 Yishun Ave 1, Singapore 769130",769130,https://www.myactivesg.com/facilities/yishun-activesg-gym,+65 6851 8604,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipMEK3DDUdbE-c2uWZP1IiVYJlx_NbQ1F1ep_VTL=w408-h725-k-no,https://www.google.com/maps/place/Yishun+ActiveSG+Gym/data=!4m7!3m6!1s0x31da140f96d55b17:0x6a593b7a0e432452!8m2!3d1.412209!4d103.8312733!16s%2Fg%2F119wg3vt0!19sChIJF1vVlg8U2jERUiRDDno7WWo,1.4121875,103.8313125
ZINGA FITNESS,4.9,Gym,"11 Bedok North Street 1, #01-14 HEARTBEAT@BEDOK, Singapore 469662",469662,zingafitness.com,+65 8292 7554,"9:30AM–12:30PM, 7–9PM","8:30–11AM, 6:30–9PM","9:30AM–12:30PM, 7–9PM","9:30AM–12:30PM, 7–9PM","8:30–11:30AM, 6:45–8:30PM","10AM–12:30PM, 1:30–4PM",9AM–1PM,https://lh5.googleusercontent.com/p/AF1QipN0ImhCPM2Uiaqe7MhCNjOQ47iFjNsgC-BpnKUq=w426-h240-k-no,https://www.google.com/maps/place/ZINGA+FITNESS/data=!4m7!3m6!1s0x31da3d4b5ea13cd5:0xb6c6c6d63dd71230!8m2!3d1.3271895!4d103.9323688!16s%2Fg%2F11f40kmhw5!19sChIJ1TyhXks92jERMBLXPdbGxrY,1.3271875,103.9323125
Ground Up Climbing,4.3,Rock climbing gym,"60 Tessensohn Road CSC@Tessensohn (Level 2, Singapore 217664",217664,https://www.groundupsg.com/,+65 6292 7701,5–11PM,12–11PM,12–11PM,12–11PM,12–10:30PM,10AM–9PM,10AM–9PM,https://lh5.googleusercontent.com/p/AF1QipOFhQlc7IXj4UDtyP0Mw4c30amN_UFAh2OSyhJ1=w408-h306-k-no,https://www.google.com/maps/place/Ground+Up+Climbing/data=!4m7!3m6!1s0x31da19c56143ff2b:0xb27f6b45db871a56!8m2!3d1.3158251!4d103.8561832!16s%2Fg%2F11dynb6lxg!19sChIJK_9DYcUZ2jERVhqH20Vrf7I,1.3158125,103.8561875
F45 Training Serangoon Garden South,5,Gym,"11 Lichfield Rd, Singapore 556831",556831,https://f45training.sg/serangoongardensouth/home,+65 8488 8564,"6–10:45AM, 5:30–7:15PM","6–10:45AM, 5:30–7:15PM","6–10:45AM, 5:30–7:15PM","6–10:45AM, 5:30–7:15PM","6–10:45AM, 6:30–7:15PM",7–11AM,7:45–11:30AM,https://lh5.googleusercontent.com/p/AF1QipPorJ19PDBgwGt42xiYKU52lD5ybDr9FERE57Tn=w408-h306-k-no,https://www.google.com/maps/place/F45+Training+Serangoon+Garden+South/data=!4m7!3m6!1s0x31da165531cee22d:0x6ea9f28a2b9ffb1!8m2!3d1.3643226!4d103.8700008!16s%2Fg%2F11f03y8fyd!19sChIJLeLOMVUW2jERsf-5oiif6gY,1.3643125,103.8700625
Gold's Gym,4.5,Personal trainer,"43 South Bridge Rd, Singapore 058677",058677,https://www.goldsgym.com.sg/,+65 8153 7888,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipM-wVRX8-dvR6kMB0i-wlc98SS8iVQydmL2LmEP=w408-h272-k-no,https://www.google.com/maps/place/Gold's+Gym/data=!4m7!3m6!1s0x31da190a5ad447d7:0x6834c4f1adfce7d7!8m2!3d1.2874252!4d103.848524!16s%2Fg%2F1ptypxwtq!19sChIJ10fUWgoZ2jER1-f8rfHENGg,1.2874375,103.8485625
Woodlands ActiveSG Gym,4.6,Gym,"3 Woodlands Street 13, Singapore 738600",738600,https://www.myactivesg.com/facilities/woodlands-activesg-gym,+65 6362 9100,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,https://lh5.googleusercontent.com/p/AF1QipOWrIvUl8H4zWcINxLXfZBUAICkS3YrsM3SMkgV=w408-h544-k-no,https://www.google.com/maps/place/Woodlands+ActiveSG+Gym/data=!4m7!3m6!1s0x31da13695846c689:0xb4aca451328cd7a7!8m2!3d1.4345985!4d103.7795611!16s%2Fg%2F11qt1620gb!19sChIJicZGWGkT2jERp9eMMlGkrLQ,1.4345625,103.7795625
Muay Art Fitness,4.5,Gym,"48 Woodleigh Park, Singapore 357844",357844,,+65 8501 5933,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,Closed,7AM–6PM,https://lh5.googleusercontent.com/p/AF1QipMcIamGXnDusmmtAM1gcJj1Qc6EySwWcV0FLCyh=w631-h240-k-no,https://www.google.com/maps/place/Muay+Art+Fitness/data=!4m7!3m6!1s0x31da17903478a2b9:0x8bf938ba7086d216!8m2!3d1.3425186!4d103.8675888!16s%2Fg%2F12vrvqdsh!19sChIJuaJ4NJAX2jERFtKGcLo4-Ys,1.3425625,103.8675625
Tribal Fitness Gym,5,Gym,"35b Pagoda St, Singapore 059194",059194,tribalfitness.sg,,10AM–9PM,7AM–9PM,11AM–10PM,7AM–10PM,10AM–8PM,7:30AM–4PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNBGaE5wGNjXZGCbPW4263t4CtJbRbxrU6IeSx9=w408-h306-k-no,https://www.google.com/maps/place/Tribal+Fitness+Gym/data=!4m7!3m6!1s0x31da19fdecffb7bd:0xec6b0039afe93c7a!8m2!3d1.28306!4d103.844796!16s%2Fg%2F11r_mmmp36!19sChIJvbf_7P0Z2jERejzprzkAa-w,1.2830625,103.8448125
F45 Training Boat Quay,4.7,Gym,"73/75 South Bridge Rd, Singapore 058705",058705,https://f45training.sg/boatquay/home,+65 8202 3173,6AM–8:30PM,6AM–8:30PM,6AM–8:30PM,6AM–8:30PM,6AM–8:30PM,8AM–12:30PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPgRygYJ7i4QDIzpwX7KftNptYCyqZlue1akWiE=w408-h275-k-no,https://www.google.com/maps/place/F45+Training+Boat+Quay/data=!4m7!3m6!1s0x31da19e994a52f9d:0x936326d5ff51a0e2!8m2!3d1.2867285!4d103.8480844!16s%2Fg%2F11gxthgypz!19sChIJnS-llOkZ2jER4qBR_9UmY5M,1.2866875,103.8480625
Rising Personal Training,4.9,Gym,"466 River Valley Rd, Singapore 248351",248351,https://www.risingpersonaltraining.com/,+65 9838 6076,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–8PM,7AM–8PM,https://lh5.googleusercontent.com/p/AF1QipPJFSUcPYOggytdbh-9H3dxHxEFV2qwa2c6WbTF=w408-h272-k-no,https://www.google.com/maps/place/Rising+Personal+Training/data=!4m7!3m6!1s0x31da19840340a309:0xe9e90a4c5eb66037!8m2!3d1.2936999!4d103.826799!16s%2Fg%2F11cnyjlkt9!19sChIJCaNAA4QZ2jERN2C2XkwK6ek,1.2936875,103.8268125
Athletic Inc,5,Gym,"68 South Bridge Rd, #02-01, Singapore 058698",058698,athletic-inc.com,+65 8891 2410,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–5PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNK9e7HgkAV4VcOZj3LiTnYl3NsKgEVjRbgEo4P=w408-h544-k-no,https://www.google.com/maps/place/Athletic+Inc/data=!4m7!3m6!1s0x31da196d792c00e9:0x4e59f9a1a04e4bc3!8m2!3d1.2872813!4d103.8480657!16s%2Fg%2F11hbjlc0yr!19sChIJ6QAseW0Z2jERw0tOoKH5WU4,1.2873125,103.8480625
UFIT CBD Hub - Club Street,4.9,Gym,"21 Club St, #01-01, Singapore 069410",069410,https://www.ufit.com.sg/locations/clubstreet,+65 6225 5059,7AM–8PM,7AM–8PM,7AM–8PM,7AM–8PM,7AM–8PM,8AM–2PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNleI9Eega92epvQ82_9OJsxNG_pW2-jbVPe4U=w408-h271-k-no,https://www.google.com/maps/place/UFIT+CBD+Hub+-+Club+Street/data=!4m7!3m6!1s0x31da190d0d40faef:0x2b313dc6c7aed2a3!8m2!3d1.2824769!4d103.8466987!16s%2Fg%2F11b6p5tzl7!19sChIJ7_pADQ0Z2jERo9Kux8Y9MSs,1.2824375,103.8466875
Apeiro Personal Training Singapore,4.9,Gym,"100 Orchard Rd, #02-01 Concorde Hotel, Singapore 238840",238840,aptgym.sg,+65 8168 9440,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–5PM,6AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNU4QnPjSgJK5rlX7QLcX_Fb1WIcESgnK5DLlrW=w408-h272-k-no,https://www.google.com/maps/place/Apeiro+Personal+Training+Singapore/data=!4m7!3m6!1s0x31da19fd2667f4f3:0xd03599ead69a02be!8m2!3d1.3007391!4d103.8423779!16s%2Fg%2F11qpx60lms!19sChIJ8_RnJv0Z2jERvgKa1uqZNdA,1.3006875,103.8424375
